0.32,1.87,0.025
0.558,3.45,0.03
0.804,5.12,0.04
1.09,6.98,0.06
2.01,12.9,0.15
2.39,15.6,0.2
2.79,18.1,0.2
3.07,20.1,0.35
3.49,22.7,0.35
3.92,25,0.2
4.32,27.5,0.4
4.74,28.6,0.15
5.14,28.6,0.15
5.52,28.6,0.15
5.96,28.6,0.15
