ProID,Info,,time,Vol.,
,,,3.712000e-06,4.900000e-01,
,,,3.728000e-06,4.900000e-01,
,,,3.744000e-06,4.900000e-01,
,,,3.760000e-06,4.900000e-01,
,,,3.776000e-06,4.900000e-01,
,,,3.792000e-06,4.900000e-01,
,,,3.808000e-06,4.700000e-01,
,,,3.824000e-06,4.900000e-01,
,,,3.840000e-06,4.900000e-01,
,,,3.856000e-06,4.900000e-01,
,,,3.872000e-06,4.900000e-01,
,,,3.888000e-06,4.900000e-01,
,,,3.904000e-06,4.900000e-01,
,,,3.920000e-06,4.900000e-01,
,,,3.936000e-06,4.900000e-01,
,,,3.952000e-06,4.900000e-01,
,,,3.968000e-06,4.900000e-01,
,,,3.984000e-06,4.900000e-01,
,,,4.000000e-06,4.900000e-01,
,,,4.016000e-06,4.900000e-01,
,,,4.032000e-06,4.900000e-01,
,,,4.048000e-06,4.900000e-01,
,,,4.064000e-06,4.900000e-01,
,,,4.080000e-06,4.900000e-01,
,,,4.096000e-06,4.900000e-01,
,,,4.112000e-06,4.900000e-01,
,,,4.128000e-06,4.900000e-01,
,,,4.144000e-06,4.900000e-01,
,,,4.160000e-06,4.900000e-01,
,,,4.176000e-06,4.900000e-01,
,,,4.192000e-06,4.900000e-01,
,,,4.208000e-06,4.700000e-01,
,,,4.224000e-06,4.900000e-01,
,,,4.240000e-06,4.900000e-01,
,,,4.256000e-06,4.900000e-01,
,,,4.272000e-06,4.900000e-01,
,,,4.288000e-06,4.900000e-01,
,,,4.304000e-06,4.900000e-01,
,,,4.320000e-06,4.900000e-01,
,,,4.336000e-06,4.900000e-01,
,,,4.352000e-06,4.900000e-01,
,,,4.368000e-06,4.900000e-01,
,,,4.384000e-06,4.900000e-01,
,,,4.400000e-06,4.900000e-01,
,,,4.416000e-06,4.900000e-01,
,,,4.432000e-06,4.900000e-01,
,,,4.448000e-06,4.900000e-01,
,,,4.464000e-06,4.900000e-01,
,,,4.480000e-06,4.900000e-01,
,,,4.496000e-06,4.900000e-01,
,,,4.512000e-06,4.700000e-01,
,,,4.528000e-06,4.900000e-01,
,,,4.544000e-06,4.900000e-01,
,,,4.560000e-06,4.900000e-01,
,,,4.576000e-06,4.900000e-01,
,,,4.592000e-06,4.900000e-01,
,,,4.608000e-06,4.900000e-01,
,,,4.624000e-06,4.900000e-01,
,,,4.640000e-06,4.900000e-01,
,,,4.656000e-06,4.900000e-01,
,,,4.672000e-06,4.900000e-01,
,,,4.688000e-06,4.900000e-01,
,,,4.704000e-06,4.900000e-01,
,,,4.720000e-06,4.900000e-01,
,,,4.736000e-06,4.900000e-01,
,,,4.752000e-06,4.900000e-01,
,,,4.768000e-06,4.900000e-01,
,,,4.784000e-06,4.900000e-01,
,,,4.800000e-06,4.900000e-01,
,,,4.816000e-06,4.900000e-01,
,,,4.832000e-06,4.900000e-01,
,,,4.848000e-06,4.900000e-01,
,,,4.864000e-06,4.900000e-01,
,,,4.880000e-06,4.900000e-01,
,,,4.896000e-06,4.900000e-01,
,,,4.912000e-06,4.900000e-01,
,,,4.928000e-06,4.900000e-01,
,,,4.944000e-06,4.900000e-01,
,,,4.960000e-06,4.900000e-01,
,,,4.976000e-06,4.900000e-01,
,,,4.992000e-06,4.900000e-01,
,,,5.008000e-06,4.900000e-01,
,,,5.024000e-06,4.700000e-01,
,,,5.040000e-06,4.900000e-01,
,,,5.056000e-06,4.900000e-01,
,,,5.072000e-06,4.900000e-01,
,,,5.088000e-06,4.900000e-01,
,,,5.104000e-06,4.900000e-01,
,,,5.120000e-06,4.900000e-01,
,,,5.136000e-06,4.900000e-01,
,,,5.152000e-06,4.900000e-01,
,,,5.168000e-06,4.900000e-01,
,,,5.184000e-06,4.900000e-01,
,,,5.200000e-06,4.900000e-01,
,,,5.216000e-06,4.700000e-01,
,,,5.232000e-06,4.900000e-01,
,,,5.248000e-06,4.900000e-01,
,,,5.264000e-06,4.900000e-01,
,,,5.280000e-06,4.900000e-01,
,,,5.296000e-06,4.900000e-01,
,,,5.312000e-06,4.900000e-01,
,,,5.328000e-06,4.900000e-01,
,,,5.344000e-06,4.900000e-01,
,,,5.360000e-06,4.900000e-01,
,,,5.376000e-06,4.900000e-01,
,,,5.392000e-06,4.900000e-01,
,,,5.408000e-06,4.900000e-01,
,,,5.424000e-06,4.900000e-01,
,,,5.440000e-06,4.900000e-01,
,,,5.456000e-06,4.900000e-01,
,,,5.472000e-06,4.900000e-01,
,,,5.488000e-06,4.900000e-01,
,,,5.504000e-06,4.900000e-01,
,,,5.520000e-06,4.900000e-01,
,,,5.536000e-06,4.900000e-01,
,,,5.552000e-06,4.900000e-01,
,,,5.568000e-06,4.900000e-01,
,,,5.584000e-06,4.900000e-01,
,,,5.600000e-06,4.900000e-01,
,,,5.616000e-06,4.900000e-01,
,,,5.632000e-06,4.900000e-01,
,,,5.648000e-06,4.900000e-01,
,,,5.664000e-06,4.900000e-01,
,,,5.680000e-06,4.900000e-01,
,,,5.696000e-06,4.900000e-01,
,,,5.712000e-06,4.900000e-01,
,,,5.728000e-06,4.900000e-01,
,,,5.744000e-06,4.900000e-01,
,,,5.760000e-06,4.900000e-01,
,,,5.776000e-06,4.900000e-01,
,,,5.792000e-06,4.900000e-01,
,,,5.808000e-06,4.900000e-01,
,,,5.824000e-06,4.900000e-01,
,,,5.840000e-06,4.900000e-01,
,,,5.856000e-06,4.900000e-01,
,,,5.872000e-06,4.900000e-01,
,,,5.888000e-06,4.900000e-01,
,,,5.904000e-06,4.900000e-01,
,,,5.920000e-06,4.900000e-01,
,,,5.936000e-06,4.700000e-01,
,,,5.952000e-06,4.900000e-01,
,,,5.968000e-06,4.900000e-01,
,,,5.984000e-06,4.900000e-01,
,,,6.000000e-06,4.900000e-01,
,,,6.016000e-06,4.900000e-01,
,,,6.032000e-06,4.900000e-01,
,,,6.048000e-06,4.700000e-01,
,,,6.064000e-06,4.900000e-01,
,,,6.080000e-06,4.900000e-01,
,,,6.096000e-06,4.900000e-01,
,,,6.112000e-06,4.900000e-01,
,,,6.128000e-06,4.900000e-01,
,,,6.144000e-06,4.900000e-01,
,,,6.160000e-06,4.900000e-01,
,,,6.176000e-06,4.900000e-01,
,,,6.192000e-06,4.900000e-01,
,,,6.208000e-06,4.900000e-01,
,,,6.224000e-06,4.900000e-01,
,,,6.240000e-06,4.900000e-01,
,,,6.256000e-06,4.900000e-01,
,,,6.272000e-06,4.900000e-01,
,,,6.288000e-06,4.900000e-01,
,,,6.304000e-06,4.900000e-01,
,,,6.320000e-06,4.900000e-01,
,,,6.336000e-06,4.900000e-01,
,,,6.352000e-06,4.900000e-01,
,,,6.368000e-06,4.900000e-01,
,,,6.384000e-06,4.900000e-01,
,,,6.400000e-06,4.900000e-01,
,,,6.416000e-06,4.700000e-01,
,,,6.432000e-06,4.700000e-01,
,,,6.448000e-06,4.900000e-01,
,,,6.464000e-06,4.900000e-01,
,,,6.480000e-06,4.900000e-01,
,,,6.496000e-06,4.900000e-01,
,,,6.512000e-06,4.700000e-01,
,,,6.528000e-06,4.900000e-01,
,,,6.544000e-06,4.900000e-01,
,,,6.560000e-06,4.900000e-01,
,,,6.576000e-06,4.900000e-01,
,,,6.592000e-06,4.900000e-01,
,,,6.608000e-06,4.900000e-01,
,,,6.624000e-06,4.900000e-01,
,,,6.640000e-06,4.900000e-01,
,,,6.656000e-06,4.900000e-01,
,,,6.672000e-06,4.900000e-01,
,,,6.688000e-06,4.900000e-01,
,,,6.704000e-06,4.900000e-01,
,,,6.720000e-06,4.900000e-01,
,,,6.736000e-06,4.700000e-01,
,,,6.752000e-06,4.900000e-01,
,,,6.768000e-06,4.900000e-01,
,,,6.784000e-06,4.900000e-01,
,,,6.800000e-06,4.900000e-01,
,,,6.816000e-06,4.900000e-01,
,,,6.832000e-06,4.700000e-01,
,,,6.848000e-06,4.900000e-01,
,,,6.864000e-06,4.900000e-01,
,,,6.880000e-06,4.900000e-01,
,,,6.896000e-06,4.900000e-01,
,,,6.912000e-06,4.900000e-01,
,,,6.928000e-06,4.900000e-01,
,,,6.944000e-06,4.900000e-01,
,,,6.960000e-06,4.900000e-01,
,,,6.976000e-06,4.900000e-01,
,,,6.992000e-06,4.900000e-01,
,,,7.008000e-06,4.900000e-01,
,,,7.024000e-06,4.900000e-01,
,,,7.040000e-06,4.900000e-01,
,,,7.056000e-06,4.900000e-01,
,,,7.072000e-06,4.900000e-01,
,,,7.088000e-06,4.900000e-01,
,,,7.104000e-06,4.900000e-01,
,,,7.120000e-06,4.700000e-01,
,,,7.136000e-06,4.900000e-01,
,,,7.152000e-06,4.900000e-01,
,,,7.168000e-06,4.900000e-01,
,,,7.184000e-06,4.900000e-01,
,,,7.200000e-06,4.900000e-01,
,,,7.216000e-06,4.700000e-01,
,,,7.232000e-06,4.700000e-01,
,,,7.248000e-06,4.900000e-01,
,,,7.264000e-06,4.900000e-01,
,,,7.280000e-06,4.900000e-01,
,,,7.296000e-06,4.900000e-01,
,,,7.312000e-06,4.900000e-01,
,,,7.328000e-06,4.900000e-01,
,,,7.344000e-06,4.900000e-01,
,,,7.360000e-06,4.700000e-01,
,,,7.376000e-06,4.900000e-01,
,,,7.392000e-06,4.900000e-01,
,,,7.408000e-06,4.900000e-01,
,,,7.424000e-06,4.900000e-01,
,,,7.440000e-06,4.900000e-01,
,,,7.456000e-06,4.900000e-01,
,,,7.472000e-06,4.900000e-01,
,,,7.488000e-06,4.900000e-01,
,,,7.504000e-06,4.900000e-01,
,,,7.520000e-06,4.900000e-01,
,,,7.536000e-06,4.900000e-01,
,,,7.552000e-06,4.900000e-01,
,,,7.568000e-06,4.900000e-01,
,,,7.584000e-06,4.900000e-01,
,,,7.600000e-06,4.700000e-01,
,,,7.616000e-06,4.900000e-01,
,,,7.632000e-06,4.900000e-01,
,,,7.648000e-06,4.900000e-01,
,,,7.664000e-06,4.900000e-01,
,,,7.680000e-06,4.900000e-01,
,,,7.696000e-06,4.900000e-01,
,,,7.712000e-06,4.900000e-01,
,,,7.728000e-06,4.900000e-01,
,,,7.744000e-06,4.900000e-01,
,,,7.760000e-06,4.900000e-01,
,,,7.776000e-06,4.900000e-01,
,,,7.792000e-06,4.900000e-01,
,,,7.808000e-06,4.900000e-01,
,,,7.824000e-06,4.900000e-01,
,,,7.840000e-06,4.900000e-01,
,,,7.856000e-06,4.900000e-01,
,,,7.872000e-06,4.900000e-01,
,,,7.888000e-06,4.900000e-01,
,,,7.904000e-06,4.900000e-01,
,,,7.920000e-06,4.700000e-01,
,,,7.936000e-06,4.900000e-01,
,,,7.952000e-06,4.900000e-01,
,,,7.968000e-06,4.900000e-01,
,,,7.984000e-06,4.900000e-01,
,,,8.000000e-06,4.900000e-01,
,,,8.016000e-06,4.900000e-01,
,,,8.032000e-06,4.900000e-01,
,,,8.048000e-06,4.900000e-01,
,,,8.064000e-06,4.900000e-01,
,,,8.080000e-06,4.900000e-01,
,,,8.096000e-06,4.900000e-01,
,,,8.112000e-06,4.900000e-01,
,,,8.128000e-06,4.900000e-01,
,,,8.144000e-06,4.900000e-01,
,,,8.160000e-06,4.900000e-01,
,,,8.176000e-06,4.900000e-01,
,,,8.192000e-06,4.900000e-01,
,,,8.208000e-06,4.900000e-01,
,,,8.224000e-06,4.900000e-01,
,,,8.240000e-06,4.900000e-01,
,,,8.256000e-06,4.900000e-01,
,,,8.272000e-06,4.700000e-01,
,,,8.288000e-06,4.900000e-01,
,,,8.304000e-06,4.900000e-01,
,,,8.320000e-06,4.900000e-01,
,,,8.336000e-06,4.900000e-01,
,,,8.352000e-06,4.900000e-01,
,,,8.368000e-06,4.900000e-01,
,,,8.384000e-06,4.900000e-01,
,,,8.400000e-06,4.900000e-01,
,,,8.416000e-06,4.900000e-01,
,,,8.432000e-06,4.900000e-01,
,,,8.448000e-06,4.900000e-01,
,,,8.464000e-06,4.900000e-01,
,,,8.480000e-06,4.900000e-01,
,,,8.496000e-06,4.900000e-01,
,,,8.512000e-06,4.900000e-01,
,,,8.528000e-06,4.900000e-01,
,,,8.544000e-06,4.900000e-01,
,,,8.560000e-06,4.900000e-01,
,,,8.576000e-06,4.900000e-01,
,,,8.592000e-06,4.900000e-01,
,,,8.608000e-06,4.900000e-01,
,,,8.624000e-06,4.900000e-01,
,,,8.640000e-06,4.900000e-01,
,,,8.656000e-06,4.900000e-01,
,,,8.672000e-06,4.900000e-01,
,,,8.688000e-06,4.900000e-01,
,,,8.704000e-06,4.900000e-01,
,,,8.720000e-06,4.900000e-01,
,,,8.736000e-06,4.900000e-01,
,,,8.752000e-06,4.900000e-01,
,,,8.768000e-06,4.900000e-01,
,,,8.784000e-06,4.900000e-01,
,,,8.800000e-06,4.900000e-01,
,,,8.816000e-06,4.900000e-01,
,,,8.832000e-06,4.900000e-01,
,,,8.848000e-06,4.900000e-01,
,,,8.864000e-06,4.900000e-01,
,,,8.880000e-06,4.900000e-01,
,,,8.896000e-06,4.900000e-01,
,,,8.912000e-06,4.900000e-01,
,,,8.928000e-06,4.900000e-01,
,,,8.944000e-06,4.900000e-01,
,,,8.960000e-06,4.900000e-01,
,,,8.976000e-06,4.900000e-01,
,,,8.992000e-06,4.900000e-01,
,,,9.008000e-06,4.900000e-01,
,,,9.024000e-06,4.900000e-01,
,,,9.040000e-06,4.900000e-01,
,,,9.056000e-06,4.900000e-01,
,,,9.072000e-06,4.900000e-01,
,,,9.088000e-06,4.900000e-01,
,,,9.104000e-06,4.900000e-01,
,,,9.120000e-06,4.700000e-01,
,,,9.136000e-06,4.900000e-01,
,,,9.152000e-06,4.900000e-01,
,,,9.168000e-06,4.900000e-01,
,,,9.184000e-06,4.900000e-01,
,,,9.200000e-06,4.900000e-01,
,,,9.216000e-06,4.900000e-01,
,,,9.232000e-06,4.900000e-01,
,,,9.248000e-06,4.900000e-01,
,,,9.264000e-06,4.900000e-01,
,,,9.280000e-06,4.900000e-01,
,,,9.296000e-06,4.900000e-01,
,,,9.312000e-06,4.900000e-01,
,,,9.328000e-06,4.900000e-01,
,,,9.344000e-06,4.900000e-01,
,,,9.360000e-06,4.900000e-01,
,,,9.376000e-06,4.900000e-01,
,,,9.392000e-06,4.900000e-01,
,,,9.408000e-06,4.900000e-01,
,,,9.424000e-06,4.900000e-01,
,,,9.440000e-06,4.900000e-01,
,,,9.456000e-06,4.900000e-01,
,,,9.472000e-06,4.900000e-01,
,,,9.488000e-06,4.900000e-01,
,,,9.504000e-06,4.900000e-01,
,,,9.520000e-06,4.900000e-01,
,,,9.536000e-06,4.900000e-01,
,,,9.552000e-06,4.900000e-01,
,,,9.568000e-06,4.900000e-01,
,,,9.584000e-06,4.900000e-01,
,,,9.600000e-06,4.900000e-01,
,,,9.616000e-06,4.900000e-01,
,,,9.632000e-06,4.900000e-01,
,,,9.648000e-06,4.900000e-01,
,,,9.664000e-06,4.900000e-01,
,,,9.680000e-06,4.900000e-01,
,,,9.696000e-06,4.900000e-01,
,,,9.712000e-06,4.700000e-01,
,,,9.728000e-06,4.700000e-01,
,,,9.744000e-06,4.900000e-01,
,,,9.760000e-06,4.900000e-01,
,,,9.776000e-06,4.900000e-01,
,,,9.792000e-06,4.900000e-01,
,,,9.808000e-06,4.700000e-01,
,,,9.824000e-06,4.900000e-01,
,,,9.840000e-06,4.900000e-01,
,,,9.856000e-06,4.900000e-01,
,,,9.872000e-06,4.900000e-01,
,,,9.888000e-06,4.900000e-01,
,,,9.904000e-06,4.900000e-01,
,,,9.920000e-06,4.900000e-01,
,,,9.936000e-06,4.900000e-01,
,,,9.952000e-06,4.900000e-01,
,,,9.968000e-06,4.900000e-01,
,,,9.984000e-06,4.900000e-01,
,,,1.000000e-05,4.900000e-01,
,,,1.001600e-05,4.900000e-01,
,,,1.003200e-05,4.900000e-01,
,,,1.004800e-05,4.900000e-01,
,,,1.006400e-05,4.900000e-01,
,,,1.008000e-05,4.900000e-01,
,,,1.009600e-05,4.900000e-01,
,,,1.011200e-05,4.900000e-01,
,,,1.012800e-05,4.900000e-01,
,,,1.014400e-05,4.900000e-01,
,,,1.016000e-05,4.900000e-01,
,,,1.017600e-05,4.900000e-01,
,,,1.019200e-05,4.900000e-01,
,,,1.020800e-05,4.900000e-01,
,,,1.022400e-05,4.900000e-01,
,,,1.024000e-05,4.900000e-01,
,,,1.025600e-05,4.900000e-01,
,,,1.027200e-05,4.900000e-01,
,,,1.028800e-05,4.900000e-01,
,,,1.030400e-05,4.900000e-01,
,,,1.032000e-05,4.900000e-01,
,,,1.033600e-05,4.900000e-01,
,,,1.035200e-05,4.900000e-01,
,,,1.036800e-05,4.900000e-01,
,,,1.038400e-05,4.700000e-01,
,,,1.040000e-05,4.900000e-01,
,,,1.041600e-05,4.900000e-01,
,,,1.043200e-05,4.900000e-01,
,,,1.044800e-05,4.900000e-01,
,,,1.046400e-05,4.900000e-01,
,,,1.048000e-05,4.900000e-01,
,,,1.049600e-05,4.900000e-01,
,,,1.051200e-05,4.900000e-01,
,,,1.052800e-05,4.900000e-01,
,,,1.054400e-05,4.900000e-01,
,,,1.056000e-05,4.900000e-01,
,,,1.057600e-05,4.900000e-01,
,,,1.059200e-05,4.900000e-01,
,,,1.060800e-05,4.900000e-01,
,,,1.062400e-05,4.900000e-01,
,,,1.064000e-05,4.900000e-01,
,,,1.065600e-05,4.900000e-01,
,,,1.067200e-05,4.900000e-01,
,,,1.068800e-05,4.900000e-01,
,,,1.070400e-05,4.900000e-01,
,,,1.072000e-05,4.900000e-01,
,,,1.073600e-05,4.700000e-01,
,,,1.075200e-05,4.900000e-01,
,,,1.076800e-05,4.900000e-01,
,,,1.078400e-05,4.900000e-01,
,,,1.080000e-05,4.900000e-01,
,,,1.081600e-05,4.900000e-01,
,,,1.083200e-05,4.900000e-01,
,,,1.084800e-05,4.900000e-01,
,,,1.086400e-05,4.900000e-01,
,,,1.088000e-05,4.900000e-01,
,,,1.089600e-05,4.900000e-01,
,,,1.091200e-05,4.700000e-01,
,,,1.092800e-05,4.900000e-01,
,,,1.094400e-05,4.900000e-01,
,,,1.096000e-05,4.900000e-01,
,,,1.097600e-05,4.900000e-01,
,,,1.099200e-05,4.900000e-01,
,,,1.100800e-05,4.900000e-01,
,,,1.102400e-05,4.900000e-01,
