100000,0.092,0.0055
150000,0.117,0.014
200000,0.132,0.0095
250000,0.163,0.014
300000,0.188,0.009
350000,0.235,0.008
400000,0.31,0.0125
450000,0.415,0.0275
500000,0.628,0.029
550000,1.26,0.035
600000,3.14,0.04
650000,1.24,0.03
700000,0.72,0.02
750000,0.53,0.015
800000,0.39,0.027
850000,0.328,0.024
900000,0.284,0.025
950000,0.26,0.006
560000,1.49,0.03
570000,1.88,0.035
580000,2.45,0.03
590000,3.04,0.05
610000,2.72,0.07
620000,2.12,0.07
630000,1.7,0.04
640000,1.41,0.045
